Pop2016,Instability_DA16,Deprivation_DA16,Dependency_DA16,Ethniccon_DA16,Instability_q_DA16,Deprivation_q_DA16,Dependency_q_DA16,Ethniccon_q_DA16,PCODE3,2016_standard_derivation.SD_Instability_DA16,2016_standard_derivation.SD_Deprivation_DA16,2016_standard_derivation.SD_Dependency_DA16,2016_standard_derivation.SD_Ethniccon_DA16,2016_standard_derivation.SD_Instability_q_DA16,2016_standard_derivation.SD_Deprivation_q_DA16,2016_standard_derivation.SD_Dependency_q_DA16,2016_standard_derivation.SD_Ethniccon_q_DA16,2016_standard_derivation.PCODE3,2016_standard_derivation.count
695.4677419,0.083764759,-0.222431761,-0.339812798,-0.479334694,3.435483871,2.758064516,2.564516129,2.370967742,N1E,0.701633575,0.688499497,0.779692152,0.423633276,1.182120459,1.363282969,1.510845684,1.119629198,N1E,62
606.1666667,0.148299919,-0.600440306,-0.001163453,0.053729884,3.291666667,2.041666667,2.541666667,3.416666667,N1G,0.935833205,0.758081643,2.956736193,0.685416016,1.352040748,1.202096278,1.413586556,1.088300125,N1G,48
583.7010309,0.260644238,-0.250948328,-0.231027397,-0.323761275,3.319587629,2.597938144,2.536082474,2.639175258,N1H,1.080645286,0.823763159,1.03423151,0.669277183,1.524428798,1.280135034,1.258817697,1.209214337,N1H,97
593.55,-0.573779181,-0.304983632,-0.667047312,0.182633458,2.05,2.7,1.85,3.55,N1K,0.639217846,0.650785505,0.623731257,0.721024177,1.431782106,1.174285897,1.225818738,1.234376041,N1K,20
1131.647059,-0.346453617,-0.828647056,-0.730792927,0.19691003,2.705882353,1.647058824,1.764705882,3.823529412,N1L,0.512410778,0.364562146,0.624190329,0.433215385,1.159994929,0.931475742,1.251469724,0.808957208,N1L,17
622.6285714,-0.318285895,-0.598519518,0.199640947,-0.700308419,2.685714286,2.085714286,2.971428571,1.885714286,N1M,0.705661699,0.499578951,1.247423122,0.276037295,1.323351996,1.147155781,1.424279266,0.795998395,N1M,35
1365.142857,-0.792862065,-0.120165852,-0.784662209,-0.142746181,1.571428571,3.142857143,1.571428571,3.285714286,N1P,0.487922303,0.615296716,0.508261753,0.314024607,1.133893419,1.345185418,0.786795792,0.755928946,N1P,7
678.4,0.077649556,0.441121655,-0.098044491,-0.310273118,3.228571429,3.828571429,2.857142857,2.742857143,N1R,0.864000799,0.879451642,0.736624784,0.532537686,1.342412155,1.285046986,1.310887677,1.072525319,N1R,70
676.1818182,0.015520027,-0.176704536,-0.132173478,-0.566727894,3.03030303,2.727272727,2.787878788,2.181818182,N1S,0.912181102,0.857796584,0.693420963,0.316335434,1.380327146,1.505671098,1.317136472,0.846114112,N1S,33
855.5909091,-0.882948028,-0.396791251,-0.802264495,0.338809671,1.545454545,2.5,1.545454545,4.090909091,N1T,0.418733763,0.399205548,0.436802318,0.432482115,0.911684612,0.912870929,0.857864054,0.683763459,N1T,22
762.2682927,-0.006688075,0.040884972,-0.091521239,-0.059722459,3.146341463,3.024390244,2.87804878,3.12195122,N2A,0.786054343,1.105447641,0.899414209,0.664685719,1.370419199,1.573019467,1.417658668,1.14444576,N2A,41
556.3870968,0.293296559,0.019780871,0.125507863,-0.516583798,3.612903226,3.193548387,3.451612903,2.290322581,N2B,0.883929556,0.709236182,0.735096235,0.408017043,1.308368433,1.108132207,1.260653526,0.972746914,N2B,31
890.95,0.80867564,0.47573852,-0.139461523,0.148342948,4.4,3.95,2.9,3.5,N2C,0.722107835,0.926028487,0.618998276,0.740724974,0.820782682,1.050062655,1.333771858,1.147078669,N2C,20
988.56,-0.153984812,-0.005996316,-0.505790544,0.084937386,2.8,3.1,2.28,3.48,N2E,0.787854171,0.83623611,0.738043356,0.607434336,1.27775313,1.21638474,1.471359222,1.014989695,N2E,50
611.4074074,1.685990014,0.183689137,-0.181275413,-0.112695135,4.962962963,3.62962963,2.518518519,3.037037037,N2G,0.838993533,0.606012295,0.947751888,0.680253248,0.19245009,0.966681403,1.477273225,1.372294022,N2G,27
525.5106383,1.099855563,0.020543183,-0.278385084,-0.536965115,4.425531915,3.340425532,2.510638298,2.212765957,N2H,0.957038104,0.535109066,0.823008413,0.540258879,0.800670394,1.048323625,1.349272597,1.159763286,N2H,47
795.2666667,0.137529795,-0.430485361,-0.229935054,-0.058609843,3.066666667,2.3,2.6,3.216666667,N2J,1.247401036,0.681221931,0.863586477,0.687940216,1.665875518,1.344165042,1.317419151,1.222551745,N2J,60
761.5675676,-0.382254793,-0.722925651,-0.627433688,-0.021819952,2.405405405,1.783783784,1.972972973,3.378378378,N2K,0.749485748,0.470012116,0.617771844,0.448267972,1.383623653,1.031049496,1.117698192,0.861244299,N2K,37
618.66,0.918240035,-0.068675335,-0.091493461,0.290913934,4.08,2.98,3.08,3.48,N2L,1.308757127,0.913991282,0.633279096,1.068013538,1.13999642,1.622419458,1.306811043,1.216216952,N2L,50
662.4482759,0.696917037,0.406928055,-0.152192825,0.128293602,4.155172414,3.689655172,2.862068966,3.275862069,N2M,0.862769681,0.965452355,0.686314349,0.945882448,1.00527947,1.245439351,1.382196013,1.399161446,N2M,58
756.1428571,-0.649015783,-0.47562725,-0.372798158,-0.088674945,2.057142857,2.2,2.371428571,3.228571429,N2N,0.419032024,0.584151152,0.694996806,0.534613842,1.055597326,1.207817672,1.285340749,0.91025899,N2N,35
1018.47619,-0.081414856,-0.491092403,-0.544522492,0.037245805,2.952380952,2.285714286,2.047619048,3.428571429,N2P,0.947689174,0.646968304,0.631661981,0.469620458,1.321975434,1.189237451,1.160869953,0.810643483,N2P,21
2673.2,-0.664854505,-0.951859295,-0.942053513,0.068065452,2,1.2,1.4,3.4,N2R,0.362423639,0.259455153,0.457951892,0.606912334,1,0.447213595,0.547722558,0.894427191,N2R,5
862.2222222,-0.692749191,-0.788759222,-0.610256544,0.448675195,1.944444444,1.583333333,1.916666667,4.027777778,N2T,0.437083551,0.609502149,0.662141261,0.656755738,1.040451672,1.07902072,1.295596939,0.909822938,N2T,36
1138.238095,-0.508124734,-0.907589477,-0.448459312,0.107537358,2.238095238,1.380952381,2.238095238,3.428571429,N2V,0.522143403,0.295297861,0.620818723,0.70177029,1.179184545,0.589592272,1.410842369,1.028174527,N2V,21
647,-0.210788728,-0.533196427,0.505694147,-0.86236494,2.826086957,2.173913043,3.782608696,1.608695652,N2Z,0.596026384,0.600505108,0.855625242,0.331012634,1.029217439,1.114049693,1.346933276,0.838783233,N2Z,23
743.037037,-0.554386151,-0.681464207,-0.255633646,-0.658296443,2.037037037,1.962962963,2.148148148,1.925925926,N3A,0.473354779,0.429412467,1.401917264,0.287989511,0.97985405,0.939782359,1.231125305,0.873803618,N3A,27
603.9642857,-0.877578381,0.028069855,-0.303226271,-0.5108284,2.035714286,2.964285714,2.428571429,2.428571429,N3B,0.928795541,0.975687478,0.581267207,0.344612092,1.426784597,1.452511053,1.168366109,0.790151014,N3B,28
648.1219512,-0.537204518,-0.532654218,-0.628826554,-0.370130796,2.268292683,2.073170732,2,2.658536585,N3C,0.628352673,0.603870128,0.822591244,0.460493769,1.245479631,1.232684954,1.264911064,1.015129452,N3C,41
499,-0.654866511,-0.730413332,0.469655379,-0.429888535,1.5,1.5,4.5,2.5,N3E,0.237458163,0.397452311,0.160449195,0.440167344,0.707106781,0.707106781,0.707106781,0.707106781,N3E,2
664.7631579,0.271106198,0.176942351,0.06366601,-0.576009331,3.631578947,3.526315789,3.236842105,2.052631579,N3H,0.788142993,0.730325104,0.854416107,0.431267763,1.23946485,1.156341905,1.383966304,1.089194307,N3H,38
577.7435897,-0.46222644,-0.552112654,0.051094612,-0.725832392,2.358974359,2.102564103,3.153846154,1.666666667,N3L,0.491856355,0.400648136,0.96128216,0.20927389,1.063439788,1.046167738,1.089144076,0.700876644,N3L,39
577,-0.507469779,0.068194037,-0.461698002,-0.176542472,2,3.133333333,2.133333333,3.266666667,N3P,0.757395288,0.985994809,0.63755313,0.370286969,1.253566341,1.187233679,1.060098827,0.798808637,N3P,15
641.5125,-0.148691701,0.023353584,0.249363797,-0.546652896,2.825,3.075,3.4875,2.175,N3R,0.816344472,0.872909808,0.80129055,0.381826262,1.375877166,1.412198215,1.292566381,0.977920812,N3R,80
571.7407407,0.434347175,1.141842683,-0.142834804,-0.491312742,3.962962963,4.333333333,2.888888889,2.407407407,N3S,0.811051761,1.164809093,0.576907659,0.406312752,0.970566125,1.115922497,1.207940188,0.942067548,N3S,54
684.057971,0.006092162,0.223533462,-0.106290062,-0.505987768,2.927536232,3.072463768,2.869565217,2.362318841,N3T,1.104522574,1.225631724,0.883308049,0.464637209,1.498222875,1.574790748,1.199424414,1.111054275,N3T,69
702.6666667,-0.789565027,-0.552290054,-0.129177906,-0.443825566,1.333333333,2,3,2.333333333,N3V,0.054415364,0.677825496,0.558209798,0.250521473,0.577350269,1.732050808,1,0.577350269,N3V,3
604.45,-0.586802272,-0.456147318,-0.223092802,-0.672792965,1.975,2.275,2.7,1.95,N3W,0.534923387,0.433785257,0.472173895,0.240786814,1.187272245,1.037440143,1.114013304,0.638507876,N3W,40
538.0677966,-0.075632912,0.161878219,0.673302101,-0.830208998,3.06779661,3.389830508,4.118644068,1.508474576,N3Y,0.71932546,0.867233533,0.805862113,0.245942828,1.215764365,1.217925726,0.911322377,0.653185335,N3Y,59
514.8461538,-0.365477214,0.130329967,0.317151612,-0.825138621,2.576923077,3.538461538,3.807692308,1.538461538,N4B,0.41433738,0.578696784,0.544967012,0.184762161,0.945434373,1.103839453,0.849434201,0.581774474,N4B,26
692.05,-0.349993362,0.300771219,0.289228218,-0.650613793,2.525,3.775,3.125,1.975,N4G,0.853433496,0.69218663,1.276045395,0.367428402,1.552293588,1.025007817,1.399404635,0.891196257,N4G,40
501.5970149,0.192586754,0.066853412,0.551991147,-0.840072801,3.373134328,3.223880597,3.955223881,1.537313433,N4K,0.867475755,0.936200419,0.894319217,0.266738403,1.300766917,1.368707591,1.050726096,0.681539216,N4K,67
535.8,-0.093758373,-0.285310017,0.998157516,-0.926807843,2.95,2.7,4.45,1.35,N4L,0.673212411,0.76649196,0.857825052,0.2404073,1.050062655,1.380312703,0.825577947,0.670820393,N4L,20
550.375,-0.087173164,0.109407636,0.68905398,-0.886542162,3.125,3.208333333,4.458333333,1.458333333,N4N,0.64268883,0.869976667,0.579944535,0.233258286,1.153915828,1.531670491,0.508977378,0.588229966,N4N,24
687.9402985,0.072720521,-0.006910482,0.003410686,-0.733652341,3.194029851,3.119402985,3.014925373,1.791044776,N4S,0.833421298,0.771140882,0.934744627,0.318101575,1.270156349,1.343022237,1.199653199,0.862296325,N4S,67
1212.4,-0.290594129,-0.469499331,-0.325109269,-0.345466881,2.7,2.2,2.3,2.8,N4T,0.711143491,0.712674896,0.882751454,0.225986252,1.251665557,1.398411798,1.418136492,0.632455532,N4T,10
1026.166667,-0.026165566,-0.145058015,-0.125082444,-0.370081599,3.666666667,2.833333333,3,2.833333333,N4V,0.209779095,0.657950213,0.642293146,0.371273329,0.516397779,1.471960144,1.264911064,1.169045194,N4V,6
567.7142857,-0.667912979,0.174108604,-0.30631966,-0.606426196,2.321428571,3.5,2.357142857,2,N4W,0.942283737,0.787591717,0.802251593,0.375545192,1.516662306,1.232281834,1.44566493,1.088662108,N4W,28
530.3214286,-0.397961565,-0.531876018,-0.003006889,-0.857878097,2.428571429,2.214285714,3.071428571,1.464285714,N4X,0.519212455,0.320083195,0.807473951,0.254570247,1.230133128,0.875897121,1.358882205,0.692934867,N4X,28
1065.5,-0.109219076,-0.107916563,-0.223959912,-0.396254222,3.25,3.25,2.75,2.75,N4Z,0.559729627,0.369740809,0.403312301,0.17940532,0.957427108,0.5,0.957427108,0.5,N4Z,4
682.7959184,0.282115324,-0.160681471,0.061233207,-0.725925461,3.755102041,3,3.163265306,1.734693878,N5A,0.719833759,0.511478328,0.947046724,0.265442473,1.010993988,1.060660172,1.264036833,0.784631288,N5A,49
659.4333333,-0.331487652,-0.222344323,-0.269934959,-0.787822267,2.666666667,2.766666667,2.5,1.633333333,N5C,0.560100271,0.709284232,0.493184586,0.218945176,1.184187,1.381736372,1.106407669,0.556053417,N5C,30
593.3142857,-0.710776801,0.527309072,-0.125423883,-0.398980905,2,3.942857143,2.942857143,2.657142857,N5H,0.642803758,0.873830821,0.579843867,0.377383021,1.163159996,1.10992467,1.327156561,0.905631309,N5H,35
567.4444444,-0.251472788,-0.580208756,0.591574754,-1.052178091,2.777777778,2.111111111,4,1,N5L,0.457718612,0.353436612,0.75472406,0.111688813,1.092906421,1.054092553,1,0,N5L,9
710.3095238,-0.157570294,0.031618922,0.001225423,-0.708899071,2.738095238,2.80952381,3.238095238,1.904761905,N5P,0.875951533,1.129343171,0.499987383,0.276750006,1.344537708,1.501837821,1.205870272,0.820752891,N5P,42
601.0851064,0.159783996,0.335436739,0.300048712,-0.670517987,3.468085106,3.510638298,3.595744681,2.021276596,N5R,0.746543987,0.945517951,0.914775504,0.316219075,1.195118037,1.38112022,1.245157131,0.820640304,N5R,47
605.7719298,0.005578439,0.675309709,-0.313319558,-0.176265077,3.210526316,3.859649123,2.543859649,3.052631579,N5V,0.768034325,1.083557397,0.592524141,0.552034043,1.346116665,1.259798687,1.282717197,1.1247389,N5V,57
524.8627451,0.663503689,0.718143708,-0.031721089,-0.534210523,4.098039216,4.078431373,3.098039216,2.215686275,N5W,0.901561007,0.942302312,0.720987925,0.452264381,1.00508511,1.074116144,1.37484402,1.064212864,N5W,51
944.6829268,-0.311175249,-0.699894812,0.050606504,0.047768314,2.243902439,1.756097561,3.170731707,3.365853659,N5X,1.033254901,0.577185048,0.913950464,0.674159324,1.356106334,1.067250856,1.464623484,1.199085017,N5X,41
734.7068966,0.572030925,0.476007031,-0.289414195,-0.069778917,3.879310345,3.586206897,2.603448276,3.086206897,N5Y,1.011191983,1.164414858,0.601060967,0.821987047,1.215074703,1.402184796,1.283357099,1.174054046,N5Y,58
588.3095238,0.547195996,1.13196151,-0.165101863,-0.325199701,4.095238095,4.428571429,2.880952381,2.714285714,N5Z,0.677090752,1.109469394,0.420944838,0.592300402,1.007521078,1.085219032,1.040693506,1.110607706,N5Z,42
543.7142857,1.917867501,0.046819749,0.019237833,-0.288137115,4.571428571,2.771428571,2.942857143,2.8,N6A,1.375891952,1.228037232,0.854133267,0.474803981,0.777844468,1.535572595,1.493965452,0.994100243,N6A,35
594.1428571,2.680778281,0.484469234,-0.18137955,-0.353920834,5,3.380952381,2.714285714,2.761904762,N6B,0.632939973,1.398341302,0.57702805,0.25256413,0,1.627150592,1.27054544,0.700340053,N6B,21
565.7413793,0.60339627,-0.196528077,-0.257391941,-0.57427994,3.793103448,2.913793103,2.551724138,2.068965517,N6C,1.099342285,0.6287596,0.69400652,0.459374732,1.181117828,1.288062366,1.300100047,1.023617064,N6C,58
746.5348837,-0.174462347,0.494802749,-0.089130993,0.376073215,2.790697674,3.744186047,3.069767442,3.837209302,N6E,0.81797586,0.941092522,0.570905693,0.86690739,1.186393887,1.135845044,1.183122359,1.089565937,N6E,43
879.6981132,0.068191799,-0.258647521,-0.154105529,0.362700223,3.094339623,2.528301887,2.716981132,3.679245283,N6G,1.082164635,1.040358137,0.890199488,0.924185157,1.244436093,1.475489144,1.335569001,0.976130211,N6G,53
958.220339,0.425684148,-0.314454179,0.160019089,0.029034307,3.254237288,2.508474576,3.084745763,3.101694915,N6H,1.469378359,0.976065436,1.121443215,0.891748532,1.469144958,1.454752987,1.523246709,1.322157527,N6H,59
663.8723404,0.612465062,0.277564705,0.167023427,-0.205447996,3.957446809,3.723404255,3.361702128,2.914893617,N6J,1.017775912,0.7218646,0.846592434,0.562655876,1.334450657,1.117102768,1.309256874,1.099995795,N6J,47
674.0892857,-0.1128254,-0.551553877,0.30374986,-0.221276457,2.732142857,2.089285714,3.357142857,2.839285714,N6K,1.010380041,0.76535906,1.161016744,0.726783989,1.578158552,1.404884799,1.35416625,1.108262944,N6K,56
1549.666667,-0.031356999,-0.454258209,0.091111383,-0.496369455,3.333333333,2.333333333,3.666666667,2.333333333,N6L,0.325224406,0.200570689,0.076160855,0.568619579,0.577350269,0.577350269,0.577350269,1.527525232,N6L,3
685.5,-0.681784956,-0.570978575,-0.286205455,-0.380422306,2.083333333,2,2.5,2.666666667,N6M,0.410533548,0.343590468,0.757163711,0.607384516,0.99620492,0.852802865,1.381698559,1.370688834,N6M,12
556.3333333,0.022102698,0.089275484,0.539557998,-0.501311364,3.333333333,3.333333333,4.666666667,2.333333333,N6N,0.527996526,0.899986636,0.390060139,0.365386893,0.577350269,1.527525232,0.577350269,1.154700538,N6N,3
1046.692308,-0.490763683,-0.962601576,-0.061175434,-0.511254702,2.230769231,1.384615385,3.153846154,2.384615385,N6P,0.443677609,0.385966875,0.350995263,0.348895136,1.012739367,0.506369684,0.987096234,0.960768923,N6P,13
499.3793103,-0.083123951,-0.299425766,0.781944336,-0.933284108,3.206896552,2.793103448,4,1.310344828,N7A,0.612515877,0.575750932,1.173097753,0.257029477,1.235756285,1.235756285,1.224744871,0.541390292,N7A,29
525.3953488,-0.326906466,-0.190540139,0.057350387,-0.748702761,2.627906977,2.837209302,3.139534884,1.720930233,N7G,0.669162089,0.697641531,0.810574231,0.258695882,1.380532261,1.213617822,1.186860511,0.766115166,N7G,43
485.1509434,0.208627052,0.353777569,0.720760478,-0.603517551,3.264150943,3.471698113,3.716981132,2.113207547,N7L,0.9815836,1.105126265,1.958129248,0.349811948,1.332304877,1.449187751,1.214928907,0.891420158,N7L,53
384.8958333,-0.118390468,0.32019765,0.586056398,-0.693409895,2.885416667,3.333333333,3.802083333,1.947916667,N7M,0.834186162,1.2544027,1.543371623,0.404376274,1.304807239,1.462993806,1.120336337,0.8869794,N7M,96
543.6481481,-0.085980687,-0.14820548,0.341166656,-0.50280166,3,2.777777778,3.833333333,2.407407407,N7S,0.775836389,1.06545129,0.67720211,0.332825263,1.288556308,1.475161221,1.059547785,0.981306763,N7S,54
516.3666667,0.707599449,0.757077706,0.482725353,-0.67855644,4.05,3.816666667,3.5,1.933333333,N7T,1.033826805,1.303837202,1.337564053,0.414601418,0.981610576,1.545816297,1.157144352,0.9363953,N7T,60
506,0.142156945,-0.252646816,0.815044767,-0.760755961,3.48,2.72,4.36,1.64,N7V,0.777674825,0.672751666,0.957111507,0.219697604,0.962635272,1.061445555,0.907377173,0.7,N7V,25
657.75,0.035455459,-0.99685545,3.061583792,-1.03396088,4,1.25,4.75,1.5,N7W,0.102283034,0.366807218,2.801665498,0.477980659,0,0.5,0.5,1,N7W,4
567.3333333,-0.532167709,-1.090450823,0.824529059,-0.877710177,2.333333333,1,4.666666667,1.333333333,N7X,0.182014652,0.099612045,0.570216942,0.278148744,0.577350269,0,0.577350269,0.577350269,N7X,3
381.1333333,-0.094284782,0.40798741,0.656105307,-0.908245894,3.155555556,3.577777778,4.177777778,1.6,N8A,0.678180196,1.085741773,0.762606409,0.426217024,1.106911254,1.339757252,0.960324019,0.809039835,N8A,45
638.4897959,-0.32030239,0.797346088,0.298373301,-0.304222598,2.693877551,4.285714286,3.510204082,2.857142857,N8H,0.710135251,0.836910217,0.837138267,0.457478605,1.341704166,1,1.101560427,0.957427108,N8H,49
608.7575758,-0.407796183,-0.299311571,0.041928784,-0.813730519,2.484848485,2.666666667,3.333333333,1.545454545,N8M,0.586503683,0.570455427,0.663395498,0.304438123,1.202113039,1.266557013,1.406828585,0.832575413,N8M,33
701.6666667,-0.369952939,-0.455048673,0.109097851,-0.397120647,2.392156863,2.254901961,3.235294118,2.470588235,N8N,0.724173133,0.717171135,0.765533006,0.484361801,1.415322315,1.354151207,1.274177936,1.155040106,N8N,51
2803,-0.248665567,-0.56974694,0.685813507,-0.401056497,2.8,2,3.4,2.6,N8P,0.793470116,0.279153434,1.628921271,0.440788827,1.483239697,0.707106781,1.516575089,1.140175425,N8P,5
576.8636364,-0.524661414,-0.02303633,0.159129331,0.001174474,2.136363636,3.272727273,3.636363636,3.363636364,N8R,0.587471528,0.535389063,0.607280515,0.503249338,1.082125534,1.077113346,1.135800726,0.84771146,N8R,22
570.5384615,0.533599426,0.01313986,0.57271659,-0.588993525,3.846153846,3.205128205,3.948717949,2.128205128,N8S,1.020766367,0.68075046,1.009565898,0.359454665,1.014071043,1.196034834,0.97194103,0.950885659,N8S,39
540.8611111,0.392702122,1.244784332,0.489450295,0.111636413,3.638888889,4.25,3.805555556,3.083333333,N8T,0.957808076,1.500280911,1.16905796,1.181061644,1.312636992,1.024695077,1.327068616,1.380993431,N8T,36
714,-0.330057152,-0.290811959,0.692719521,-0.814619888,3,3,5,1,N8V,0,0,0,0,0,0,0,0,N8V,1
589.8510638,0.022299129,0.286671914,-0.021368948,-0.369326733,3.468085106,3.70212766,3.234042553,2.510638298,N8W,0.500127032,0.715789925,0.476023037,0.623185948,0.974703162,1.040795967,1.087733302,1.266153717,N8W,47
569.4878049,0.724474375,1.155281261,-0.12453197,0.089827746,4.097560976,4.731707317,2.951219512,3.414634146,N8X,0.897824853,0.66866504,0.496132479,0.649120726,1.019923479,0.633418907,1.047645444,1.048227307,N8X,41
499.5238095,0.831626599,0.995886115,0.00922244,-0.344692851,4.357142857,4.428571429,2.857142857,2.5,N8Y,0.855420644,0.964730824,1.147789861,0.677720262,0.53289035,0.914459914,1.353791939,1.25426103,N8Y,42
601.28,1.049033429,1.426636883,0.31579824,0.818380141,4.146666667,4.213333333,3.4,4.106666667,N9A,1.286347386,1.523991168,1.127069227,1.14253127,1.237841772,1.200150141,1.325427009,1.034190287,N9A,75
680.4375,0.941129008,1.617595313,0.087898461,1.159809499,3.90625,4.6875,3,4.34375,N9B,1.393833267,0.979607455,1.103514496,1.105509666,1.467043879,0.644455259,1.218142425,0.901946819,N9B,32
529.9333333,1.095875164,1.771147928,0.095544653,1.0764626,4.233333333,4.5,3.466666667,4.1,N9C,1.324501745,1.521623783,0.531599849,1.458318837,1.006301982,0.82000841,1.224275531,1.184672223,N9C,30
705.1621622,-0.487472716,-0.37682322,0.269937192,-0.054373728,2.351351351,2.567567568,3.783783784,3.108108108,N9E,0.40326302,0.452638735,0.536291239,0.785805623,1.005988077,0.958602587,1.057647682,1.242394279,N9E,37
789.8461538,-0.573060014,-0.599944701,0.08107098,0.369360147,1.923076923,1.961538462,3.038461538,3.807692308,N9G,0.876742931,0.404219815,1.064409076,0.884322496,1.163548948,0.958363991,1.611974422,1.096147098,N9G,26
616.8888889,-0.486796566,-0.542729368,0.338258708,-0.211200782,2.111111111,2.166666667,3.5,3.055555556,N9H,0.723009818,0.398354278,1.106626016,0.419226684,1.278274981,0.985184366,1.339446769,0.998364676,N9H,18
609.1176471,-0.639645446,-0.757114292,-0.323731289,-0.43941721,1.970588235,1.617647059,2.441176471,2.558823529,N9J,0.435671968,0.323183742,0.720367888,0.382309217,1.058452104,0.853325256,1.481014731,1.049997878,N9J,34
1409.333333,-0.882166596,-0.792777269,-0.102053494,-0.140319165,1.333333333,1.666666667,2.666666667,3.333333333,N9K,0.233046113,0.131983985,0.635438106,0.379082031,0.577350269,0.577350269,1.527525232,0.577350269,N9K,3
597.9230769,-0.354367354,-0.372501659,0.148425966,-0.679979851,2.461538462,2.487179487,3.205128205,1.871794872,N9V,0.718205109,0.721102355,0.882047057,0.292828289,1.166329236,1.315330554,1.260315065,0.832860865,N9V,39
697.9259259,-0.361175689,-0.190095779,0.356806371,-0.770921212,2.62962963,2.888888889,3.962962963,1.740740741,N9Y,0.543133283,0.565404176,0.510622455,0.263331638,1.114524671,1.154700538,1.018350154,0.712125345,N9Y,27
525.4761905,-0.209316385,0.394563765,1.157933426,-1.075396638,3.071428571,3.80952381,4.69047619,1.119047619,P0A,0.304838535,0.873729961,0.711017842,0.242454728,0.676895969,0.968733023,0.604378142,0.395238795,P0A,42
543.1578947,-0.222088082,-0.345079021,0.558167491,-1.048675585,3,2.710526316,4.105263158,1.157894737,P0B,0.448077902,0.419859181,0.739484908,0.24552897,1.03975049,0.956002226,0.923842554,0.436590958,P0B,38
576.1428571,-0.189291864,-0.326979982,1.271663774,-1.162494846,3.071428571,2.571428571,4.857142857,1,P0C,0.210379949,0.665056933,0.610127505,0.182691179,0.615727926,1.157868447,0.36313652,0,P0C,14
620.7142857,-0.293945386,0.049846253,0.75691756,-1.089977377,2.785714286,3.571428571,4.285714286,1.071428571,P0E,0.247879274,0.389089019,0.759896273,0.21388609,0.578934224,0.646206173,0.825420306,0.267261242,P0E,14
441.1666667,-0.27250172,-0.049169343,1.713525278,-1.237378972,3,3.25,4.833333333,1,P0G,0.248247516,0.593420677,0.882501657,0.234829809,0.603022689,1.288057029,0.577350269,0,P0G,12
618.3275862,-0.355357722,0.239360736,0.57451833,-0.931397371,2.655172414,3.586206897,4.155172414,1.24137931,P0H,0.356565677,0.804679719,0.773801427,0.198502631,0.889544022,1.228813188,1.00527947,0.470548199,P0H,58
471.9090909,-0.146420616,0.373818466,0.563540782,-0.964815636,3.022727273,3.795454545,4.204545455,1.25,P0J,0.593073443,0.699132895,0.624623015,0.228318459,1.171138114,1.001848186,0.904241824,0.488233646,P0J,44
510.08,-0.179028517,0.542822603,0.754532781,-1.030175016,3.04,4.12,4.56,1.12,P0K,0.406391743,0.563554769,0.505252893,0.254529072,0.840634681,0.971253486,0.65064071,0.331662479,P0K,25
509.4242424,-0.072267173,0.447185811,0.419998867,-1.012104119,3.121212121,4.03030303,3.696969697,1.242424242,P0L,0.698879311,0.603659831,0.89712195,0.303928278,1.023400452,1.015038438,1.286585804,0.501890366,P0L,33
579.7980769,-0.225176328,0.067937642,0.285473233,-0.877276977,3.038461538,3.317307692,3.711538462,1.490384615,P0M,0.508994395,0.670530404,0.637178597,0.316695507,1.013722132,1.168057246,1.111921951,0.763171618,P0M,104
547.3636364,-0.190064339,0.036750639,-0.047246784,-0.896088162,2.954545455,3.318181818,3.090909091,1.318181818,P0N,0.605919086,0.560855654,0.661770831,0.237343731,1.0900971,0.994574024,1.341963413,0.567900363,P0N,22
490.6896552,-0.22470607,0.41890497,1.116074061,-1.07708765,2.965517241,3.896551724,4.689655172,1.103448276,P0P,0.319627709,0.785754238,0.687549208,0.210078573,0.731083277,1.046928418,0.603764871,0.309934047,P0P,29
509.1923077,-0.228438484,0.410185584,1.243551052,-1.136394366,2.923076923,3.961538462,4.769230769,1.115384615,P0R,0.445996449,0.748290336,0.637791542,0.30203636,1.016782255,1.148242805,0.429668924,0.325812594,P0R,26
522.7727273,-0.356674436,0.244410323,0.476878658,-1.095816782,2.727272727,3.636363636,4.090909091,1.181818182,P0S,0.420640265,0.624573118,0.590140684,0.345714875,0.984731928,1.135800726,0.811177328,0.394771017,P0S,22
445.5660377,-0.363615634,0.273885473,0.532177233,-1.04660721,2.679245283,3.622641509,4.188679245,1.245283019,P0T,0.373528804,0.79117253,0.596113799,0.295052109,0.976130211,1.228294864,0.981690139,0.515366202,P0T,53
441,-0.277798323,0.23387908,-0.09236716,-1.030905904,2.846153846,3.5,2.923076923,1.230769231,P0V,0.326075696,0.883504159,0.780731924,0.291802226,0.833897245,1.240967365,1.354195759,0.5144078,P0V,26
406.7142857,-0.546192808,0.031990665,0.551786029,-1.066590577,2.214285714,3.428571429,3.928571429,1.142857143,P0W,0.438515149,0.614738716,0.79238289,0.417130595,1.050902281,1.157868447,1.141138818,0.36313652,P0W,14
508,-0.293587146,-0.185990649,1.267045723,-1.151733413,2.777777778,3.111111111,4.666666667,1.111111111,P0X,0.335866206,0.575766238,0.691792584,0.227078191,0.833333333,1.269295518,0.707106781,0.333333333,P0X,9
456,-0.208126529,0.797348514,1.34958038,-1.459619086,3,5,5,1,P0Y,0,0,0,0,0,0,0,0,P0Y,1
